ID,spell_used,trap_used,character,position,location,assists,damage_amount,towers_damage,rooms_damage,deaths,money_total,kill_death_ratio,kills_total,level,controlling_time,total_damage,earned_damage,special_enemy_killed,room_kills,main_score,target
2259,3,4,Jhin,Side.red,Lane.bot_lane,12.0,8002,9724,8002,6,19265,4.666666666666667,16,18,35,261664,24136,284,1,28,False
2260,4,14,Karma,Side.blue,Lane.utility,15.0,210,2446,210,8,8328,2.0,1,14,10,17434,15510,23,0,74,False
2261,4,11,Zac,Side.blue,Lane.jungle,11.0,169,25480,169,3,12029,6.0,7,16,40,159853,33566,9,1,27,True
2262,6,4,Darius,Side.blue,Lane.top_lane,4.0,3223,4337,3223,10,9834,0.6,2,14,19,110860,26922,157,1,15,True
2263,3,4,Lucian,Side.blue,Lane.bot_lane,7.0,2417,10046,2417,4,12127,2.5,3,15,0,151199,16832,203,3,34,False
2264,7,4,Jhin,Side.red,Lane.bot_lane,23.0,8566,24366,8566,5,18037,7.0,12,17,28,215598,22514,202,3,25,True
2265,4,14,Lulu,Side.red,Lane.utility,8.0,680,942,680,2,5772,6.0,4,9,15,12163,3545,16,0,24,True
2266,6,12,Nasus,Side.blue,Lane.top_lane,9.0,15628,17186,15628,8,10844,1.375,2,16,11,155909,32595,201,4,8,True
2267,4,12,Ryze,Side.red,Lane.mid_lane,6.0,428,7315,428,7,11290,1.5714285714285714,5,15,18,165037,22932,210,1,24,False
2268,11,4,Qiyana,Side.red,Lane.jungle,9.0,3429,42477,3429,4,14648,5.25,12,16,16,236778,25844,52,3,35,True
2269,12,4,Camille,Side.red,Lane.top_lane,1.0,2161,2161,2161,3,5995,1.6666666666666667,4,10,11,44856,10065,98,2,14,True
2270,4,12,Irelia,Side.red,Lane.mid_lane,4.0,2177,15016,2177,2,14041,8.0,12,14,18,166986,24834,194,0,30,True
2271,12,4,Urgot,Side.blue,Lane.top_lane,1.0,2803,5170,2803,5,7916,0.6,2,12,12,98018,19542,158,1,15,False
2272,4,11,Viego,Side.red,Lane.jungle,7.0,3408,41779,3408,2,14641,8.0,9,17,11,211334,22168,39,0,26,True
2273,4,3,Lucian,Side.blue,Lane.bot_lane,7.0,7305,17067,7305,12,17596,1.5833333333333333,12,16,4,252139,32072,242,3,43,False
2274,4,7,Caitlyn,Side.red,Lane.bot_lane,8.0,4773,8825,4773,7,9683,2.142857142857143,7,12,9,100546,18260,130,1,9,True
2275,4,21,Jinx,Side.blue,Lane.bot_lane,2.0,3440,3551,3440,8,12184,1.5,10,13,13,139707,19073,185,1,29,False
2276,4,11,Lillia,Side.red,Lane.jungle,12.0,455,23664,455,5,15149,5.4,15,17,32,222579,35908,52,0,43,True
2277,3,4,Xayah,Side.red,Lane.bot_lane,10.0,4945,20077,4945,7,10019,2.0,4,13,7,112820,14871,156,2,13,True
2278,4,7,Aphelios,Side.red,Lane.bot_lane,6.0,10487,13050,10487,4,11067,2.5,4,13,18,129925,11010,196,2,18,True
2279,4,14,Teemo,Side.blue,Lane.top_lane,7.0,2530,11734,2530,8,13969,1.75,7,17,37,151793,29280,189,1,28,True
2280,4,14,Rell,Side.red,Lane.utility,7.0,0,0,0,4,5025,1.75,0,10,27,12367,8359,24,0,42,False
2281,4,7,Jhin,Side.red,Lane.bot_lane,3.0,0,292,0,5,7211,0.8,1,12,14,88124,11134,162,0,19,False
2282,4,11,Elise,Side.blue,Lane.jungle,19.0,1250,12438,1250,8,12557,2.875,4,17,31,150326,31937,59,2,33,False
2283,12,4,Jayce,Side.blue,Lane.top_lane,8.0,3283,5265,3283,5,9400,2.4,4,14,9,92470,12281,156,2,15,True
2284,4,14,TwistedFate,Side.red,Lane.mid_lane,11.0,3808,3808,3808,1,10629,18.0,7,13,25,98644,9632,160,1,8,True
2285,11,6,Rammus,Side.red,Lane.jungle,12.0,466,8525,466,10,11125,1.6,4,15,49,138398,38284,55,0,36,False
2286,4,7,Jhin,Side.red,Lane.bot_lane,10.0,925,2141,925,13,9898,1.0,3,12,18,118101,25656,170,0,12,False
2287,4,14,Galio,Side.blue,Lane.mid_lane,10.0,1372,1975,1372,6,11875,2.833333333333333,7,14,16,116211,21867,184,0,21,False
2288,4,12,TwistedFate,Side.blue,Lane.mid_lane,11.0,1276,8246,1276,4,13852,4.75,8,17,54,151114,20486,235,0,26,True
2289,4,12,Akshan,Side.blue,Lane.top_lane,1.0,2261,3495,2261,7,8809,0.8571428571428571,5,12,0,87738,15801,139,1,11,False
2290,7,4,Sona,Side.red,Lane.utility,10.0,0,0,0,10,7409,1.3,3,12,6,21735,19373,17,0,55,False
2291,4,7,Lucian,Side.blue,Lane.bot_lane,4.0,5180,13251,5180,5,17098,2.4,8,18,5,262929,27502,273,3,50,False
2292,4,12,Corki,Side.red,Lane.mid_lane,1.0,0,2167,0,4,14317,2.25,8,16,3,208498,20987,263,0,23,False
2293,11,4,Graves,Side.red,Lane.jungle,12.0,1988,26192,1988,1,15058,25.0,13,18,23,254433,20370,65,1,28,True
2294,4,12,Graves,Side.blue,Lane.top_lane,0.0,454,454,454,3,6105,0.3333333333333333,1,11,6,81224,11250,152,0,8,False
2295,4,7,Lulu,Side.red,Lane.utility,21.0,974,2260,974,4,8553,5.5,1,13,24,11573,10603,8,0,80,True
2296,4,12,Sylas,Side.red,Lane.top_lane,5.0,383,3313,383,6,8668,1.3333333333333333,3,13,26,78241,23956,134,0,18,True
2297,12,4,Sylas,Side.blue,Lane.mid_lane,6.0,3608,4272,3608,5,15265,3.2,10,17,33,169119,32954,231,0,20,False
2298,14,4,AurelionSol,Side.blue,Lane.mid_lane,3.0,0,3419,0,4,9501,1.5,3,14,17,111136,15828,199,0,18,False
2299,4,14,Pyke,Side.blue,Lane.utility,10.0,0,0,0,13,9266,1.1538461538461535,5,11,17,18173,21965,22,0,58,False
2300,4,3,Soraka,Side.blue,Lane.utility,19.0,904,3960,904,8,7780,2.5,1,13,39,21755,16708,27,0,50,True
2301,4,3,Tristana,Side.red,Lane.bot_lane,4.0,8798,17056,8798,6,12791,2.0,8,13,3,136724,14396,168,5,16,True
2302,4,11,Viego,Side.red,Lane.jungle,15.0,4947,27432,4947,6,11458,3.5,6,15,27,147973,36686,48,3,22,True
2303,3,4,Xayah,Side.blue,Lane.bot_lane,7.0,3392,12503,3392,4,11604,3.75,8,13,16,144736,11940,171,2,21,True
2304,12,4,Galio,Side.red,Lane.mid_lane,10.0,3753,3753,3753,6,15223,3.8333333333333335,13,17,39,145646,25702,207,4,20,True
2305,4,12,Irelia,Side.blue,Lane.mid_lane,9.0,8295,15919,8295,7,17389,2.571428571428572,9,17,18,208509,46636,252,2,11,False
2306,4,12,Viktor,Side.blue,Lane.mid_lane,7.0,2900,2900,2900,1,6767,11.0,4,11,10,66243,8196,126,1,10,True
2307,21,4,Warwick,Side.blue,Lane.top_lane,2.0,5688,5688,5688,3,12537,4.333333333333333,11,15,26,120032,29078,199,2,21,True
2308,12,14,Sett,Side.blue,Lane.top_lane,4.0,3637,11285,3637,3,10438,2.6666666666666665,4,14,19,108178,22491,181,1,30,True
2309,4,14,Thresh,Side.blue,Lane.utility,22.0,409,1294,409,3,8965,9.0,5,14,38,23040,13969,44,0,47,True
2310,4,11,Khazix,Side.blue,Lane.jungle,5.0,3271,31403,3271,1,13728,16.0,11,16,9,221045,24568,59,1,21,True
2311,12,4,Tristana,Side.blue,Lane.mid_lane,6.0,3484,4719,3484,3,10666,3.6666666666666665,5,14,3,117290,12304,179,1,16,True
2312,4,11,Nidalee,Side.red,Lane.jungle,10.0,2477,30244,2477,4,11388,4.5,8,15,0,132681,29306,16,1,29,True
2313,4,3,Ezreal,Side.blue,Lane.bot_lane,9.0,2257,7056,2257,5,7668,2.0,1,11,1,69226,9944,104,1,21,True
2314,14,4,Seraphine,Side.red,Lane.utility,23.0,2556,2556,2556,4,8877,6.5,3,12,25,29586,9317,15,2,48,True
2315,4,12,Zoe,Side.red,Lane.mid_lane,2.0,0,0,0,4,9107,1.75,5,13,34,106841,14103,178,0,20,False
2316,4,7,Lucian,Side.blue,Lane.bot_lane,1.0,1379,1379,1379,6,7490,0.5,2,11,0,89993,13881,169,0,16,False
2317,11,4,Nidalee,Side.red,Lane.jungle,9.0,311,23886,311,7,12684,3.0,12,14,5,155242,35596,34,0,20,True
2318,11,4,Zed,Side.red,Lane.jungle,1.0,143,2694,143,8,5584,0.5,3,9,3,56533,15217,14,0,10,False
2319,4,11,LeeSin,Side.blue,Lane.jungle,5.0,502,9809,502,4,7539,2.25,4,11,9,92399,15625,34,0,25,False
2320,1,4,Draven,Side.red,Lane.bot_lane,4.0,3152,4189,3152,9,12992,1.0,5,15,9,163220,20246,218,1,8,False
2321,12,4,Jayce,Side.blue,Lane.top_lane,0.0,0,0,0,4,4816,0.25,1,10,2,45969,7492,110,0,13,False
2322,4,7,Kaisa,Side.red,Lane.bot_lane,10.0,6032,16012,6032,3,15732,6.0,8,17,2,225884,19723,277,2,23,True
2323,3,11,Karthus,Side.blue,Lane.jungle,6.0,0,22830,0,11,16578,1.818181818181818,14,16,24,247017,30995,57,0,26,False
2324,4,6,Tryndamere,Side.blue,Lane.mid_lane,7.0,4708,11097,4708,5,10760,2.2,4,14,11,120232,25421,171,1,16,True
2325,4,11,Karthus,Side.blue,Lane.jungle,18.0,0,15060,0,6,12120,4.5,9,15,17,162155,19366,61,0,25,True
2326,4,11,Rengar,Side.red,Lane.jungle,5.0,2948,45974,2948,8,12103,2.0,11,14,18,173146,38881,21,1,33,False
2327,7,4,Karma,Side.blue,Lane.utility,19.0,750,1701,750,6,8264,3.333333333333333,1,13,19,22229,13965,17,2,76,True
2328,4,11,LeeSin,Side.blue,Lane.jungle,4.0,0,10812,0,4,10165,3.75,11,13,14,119963,20316,27,0,27,False
2329,4,14,Zed,Side.blue,Lane.mid_lane,7.0,2032,6448,2032,7,13080,2.2857142857142856,9,16,4,145580,18715,168,1,21,True
2330,4,11,XinZhao,Side.blue,Lane.jungle,6.0,809,22235,809,6,11931,2.333333333333333,8,15,29,173288,40698,49,0,40,False
2331,4,11,Zed,Side.blue,Lane.jungle,10.0,1912,29916,1912,6,14291,2.833333333333333,7,17,3,229363,33645,53,2,36,True
2332,4,12,Kayle,Side.blue,Lane.top_lane,9.0,9561,24766,9561,3,14740,5.666666666666667,8,18,12,206191,22672,205,4,21,True
2333,4,11,Rengar,Side.blue,Lane.jungle,1.0,0,3048,0,4,6482,0.75,2,10,4,80074,13046,8,0,11,False
2334,14,4,Pantheon,Side.blue,Lane.top_lane,2.0,0,0,0,10,7355,0.6,4,12,20,70056,24001,118,0,17,False
2335,4,12,Malzahar,Side.blue,Lane.mid_lane,9.0,5118,9585,5118,3,10251,4.0,3,15,29,115537,12098,184,0,24,True
2336,4,3,Jhin,Side.red,Lane.bot_lane,3.0,0,2842,0,4,9029,1.75,4,12,17,90234,9261,170,0,23,False
2337,14,4,Rell,Side.blue,Lane.utility,18.0,259,940,259,4,8211,5.5,4,12,58,19766,13384,31,0,61,True
2338,12,4,Zoe,Side.blue,Lane.mid_lane,14.0,1651,7374,1651,5,9879,3.0,1,15,52,104905,18443,170,1,25,True
2339,4,11,Khazix,Side.blue,Lane.jungle,8.0,2016,20272,2016,8,11676,2.5,12,14,8,134282,27335,12,1,25,True
2340,3,4,Zilean,Side.blue,Lane.utility,5.0,177,238,177,4,4779,1.5,1,8,16,13298,12253,27,0,31,False
2341,3,4,Vayne,Side.red,Lane.bot_lane,2.0,515,7591,515,7,9535,0.7142857142857143,3,12,7,76480,14832,161,0,10,False
2342,4,11,LeeSin,Side.blue,Lane.jungle,9.0,1592,9318,1592,5,11146,3.0,6,16,14,148198,28903,32,1,22,True
2343,7,4,Lulu,Side.blue,Lane.utility,24.0,893,1554,893,6,9327,4.166666666666667,1,15,39,16753,16849,21,0,85,True
2344,14,4,Leona,Side.blue,Lane.utility,16.0,0,1142,0,6,8283,2.833333333333333,1,14,45,26773,16055,44,0,67,True
2345,4,14,Rakan,Side.blue,Lane.utility,13.0,161,713,161,3,6656,4.666666666666667,1,10,10,14252,9568,32,1,72,True
2346,4,14,Lulu,Side.red,Lane.utility,19.0,720,3379,720,9,8140,2.2222222222222223,1,12,33,18443,15711,22,0,59,True
2347,4,3,Kaisa,Side.red,Lane.bot_lane,7.0,6845,15461,6845,4,14441,2.5,3,16,2,197658,15169,274,2,29,True
2348,14,4,Karma,Side.blue,Lane.utility,13.0,1036,1197,1036,5,7527,3.0,2,11,24,20813,10611,12,1,51,True
2349,3,4,Lucian,Side.blue,Lane.bot_lane,2.0,1120,4149,1120,5,12271,1.4,5,15,1,153794,14094,235,0,23,False
2350,4,12,Lux,Side.red,Lane.mid_lane,5.0,459,2248,459,1,8391,7.0,2,13,21,96681,6160,175,0,12,True
2351,4,12,Renekton,Side.red,Lane.top_lane,2.0,4283,4283,4283,6,7925,0.6666666666666666,2,11,14,80343,20062,135,2,15,False
2352,4,7,Xayah,Side.red,Lane.bot_lane,5.0,6548,6548,6548,4,9215,3.0,7,11,6,105958,9310,171,2,13,True
2353,4,12,Galio,Side.red,Lane.mid_lane,5.0,0,6710,0,8,8479,0.875,2,13,40,100923,29404,142,0,29,False
2354,4,12,Yone,Side.red,Lane.top_lane,1.0,651,1946,651,6,10678,1.0,5,14,23,143879,23281,192,0,18,False
2355,4,14,Zed,Side.red,Lane.mid_lane,2.0,3086,3086,3086,6,10953,2.5,13,14,4,99730,16255,138,1,27,True
2356,4,12,Lux,Side.red,Lane.mid_lane,12.0,5218,9581,5218,3,15433,5.333333333333333,4,17,47,237064,11185,261,3,26,True
2357,14,4,Karma,Side.red,Lane.utility,18.0,341,948,341,6,10283,3.8333333333333335,5,16,27,25794,18256,21,0,99,True
2358,4,7,Nami,Side.blue,Lane.utility,12.0,558,558,558,4,10237,4.5,6,13,29,32960,15214,26,0,46,False
2359,4,12,MonkeyKing,Side.red,Lane.top_lane,1.0,1132,1251,1132,8,8361,0.25,1,14,7,98826,27465,183,0,30,False
2360,7,4,Kaisa,Side.blue,Lane.bot_lane,6.0,2431,3656,2431,8,11688,1.75,8,13,0,115842,16766,164,0,12,False
2361,12,14,Akali,Side.red,Lane.mid_lane,4.0,345,345,345,6,9372,1.5,5,13,2,92829,28600,172,0,21,False
2362,14,4,Akshan,Side.blue,Lane.mid_lane,8.0,2464,2464,2464,9,15715,2.6666666666666665,16,16,7,104524,26333,154,2,16,True
2363,4,11,LeeSin,Side.red,Lane.jungle,9.0,4657,29576,4657,2,13454,12.0,15,14,19,149527,27389,50,2,20,True
2364,4,12,Ezreal,Side.blue,Lane.bot_lane,11.0,2183,11961,2183,8,18213,3.625,18,17,7,211016,27650,216,1,28,True
2365,11,4,Skarner,Side.red,Lane.jungle,3.0,113,5648,113,4,5176,1.0,1,9,12,52655,13231,8,0,15,False
2366,12,14,MonkeyKing,Side.red,Lane.top_lane,3.0,551,551,551,5,10574,1.2,3,15,3,102901,26972,195,0,21,False
2367,4,7,Lulu,Side.blue,Lane.utility,18.0,3533,4283,3533,3,9061,7.333333333333333,4,13,27,18010,10174,8,1,54,True
2368,12,14,Akali,Side.blue,Lane.top_lane,3.0,3763,7676,3763,6,20041,3.6666666666666665,19,18,6,216543,42510,230,1,33,False
2369,4,14,Zoe,Side.red,Lane.mid_lane,1.0,1314,4745,1314,2,8670,2.0,3,13,16,126522,12257,187,0,8,False
2370,4,12,Renekton,Side.red,Lane.mid_lane,11.0,1910,7041,1910,7,14701,2.4285714285714284,6,18,23,178254,52656,253,1,41,True
2371,4,11,Evelynn,Side.blue,Lane.jungle,8.0,448,18715,448,2,11448,8.5,9,14,5,148119,22710,12,2,21,True
2372,12,4,Lux,Side.blue,Lane.mid_lane,5.0,2050,2050,2050,5,11071,2.2,6,15,31,140432,12876,201,1,31,False
2373,4,11,Nunu,Side.red,Lane.jungle,22.0,1735,26815,1735,2,9876,14.0,6,13,28,113673,23459,22,2,24,True
2374,11,14,Talon,Side.red,Lane.jungle,2.0,0,4207,0,6,7457,0.8333333333333334,3,11,1,114873,17750,15,0,13,False
2375,14,11,Talon,Side.blue,Lane.jungle,2.0,897,8964,897,7,12102,1.1428571428571428,6,15,4,199912,27525,25,0,35,False
2376,4,7,Senna,Side.blue,Lane.utility,4.0,1349,4280,1349,5,7313,1.0,1,11,22,34229,15918,47,0,57,False
2377,4,14,Jayce,Side.red,Lane.mid_lane,0.0,1957,4146,1957,7,5292,0.1428571428571428,1,10,4,52934,10080,105,0,7,False
2378,4,12,Vex,Side.blue,Lane.mid_lane,17.0,7615,10679,7615,5,15053,5.2,9,17,41,181069,12475,228,2,36,True
2379,12,4,Fizz,Side.red,Lane.mid_lane,7.0,5566,5959,5566,1,11526,14.0,7,16,8,98809,16481,204,2,18,True
2380,4,14,Pyke,Side.blue,Lane.utility,6.0,333,615,333,4,8839,3.0,6,11,14,22480,9810,38,0,69,True
2381,11,12,Kayn,Side.red,Lane.jungle,3.0,691,3099,691,11,9946,0.4545454545454545,2,14,9,129463,32624,171,0,6,False
2382,4,3,Kaisa,Side.red,Lane.bot_lane,1.0,0,0,0,3,5160,0.6666666666666666,1,6,1,16225,4427,56,0,5,False
2383,3,4,Bard,Side.blue,Lane.utility,10.0,757,993,757,3,6074,4.0,2,9,26,10232,9162,6,1,44,True
2384,4,3,Karthus,Side.blue,Lane.bot_lane,3.0,0,938,0,9,7714,0.5555555555555556,2,12,17,110338,17767,157,0,12,False
2385,4,12,Malzahar,Side.blue,Lane.mid_lane,8.0,3837,13087,3837,11,14297,1.3636363636363635,7,17,82,180067,26825,215,2,47,True
2386,12,4,Vex,Side.blue,Lane.mid_lane,4.0,333,1601,333,7,6279,0.7142857142857143,1,11,19,58959,12674,108,0,14,False
2387,4,14,Zoe,Side.blue,Lane.mid_lane,15.0,1929,1929,1929,8,11159,2.25,3,16,30,122532,21609,183,1,29,False
2388,11,4,Udyr,Side.red,Lane.jungle,2.0,1191,11518,1191,8,12117,0.875,5,15,24,139161,34657,44,1,18,True
2389,11,4,Viego,Side.blue,Lane.jungle,3.0,0,10685,0,7,8885,1.2857142857142858,6,11,17,92432,20082,10,0,19,False
2390,4,12,Jayce,Side.blue,Lane.top_lane,11.0,2537,4431,2537,11,12609,1.3636363636363635,4,16,7,168508,26140,209,1,33,False
2391,4,7,Kaisa,Side.blue,Lane.bot_lane,11.0,10934,23077,10934,7,18197,4.285714285714286,19,17,0,227551,28511,221,5,14,True
2392,12,4,Anivia,Side.blue,Lane.mid_lane,9.0,0,904,0,6,6910,1.8333333333333333,2,11,34,65191,17575,117,0,9,False
2393,4,14,AurelionSol,Side.blue,Lane.mid_lane,8.0,954,3042,954,7,9861,1.5714285714285714,3,15,37,95233,16990,159,0,27,True
2394,4,3,Thresh,Side.red,Lane.utility,21.0,356,356,356,3,9563,8.0,3,14,42,19580,15467,30,0,71,True
2395,4,12,Renekton,Side.blue,Lane.top_lane,2.0,299,299,299,5,5983,0.4,0,11,24,77662,22643,134,0,11,False
2396,14,4,Nautilus,Side.red,Lane.utility,13.0,0,847,0,9,7592,1.4444444444444444,0,13,64,24086,24985,34,0,93,False
2397,4,11,Viego,Side.red,Lane.jungle,4.0,1190,14286,1190,1,7653,7.0,3,11,10,108585,15116,14,0,12,True
2398,4,7,Nami,Side.blue,Lane.utility,27.0,955,1471,955,8,11176,3.625,2,16,35,18413,19078,23,0,120,True
2399,4,14,Karma,Side.red,Lane.utility,5.0,230,1398,230,6,8285,1.6666666666666667,5,13,22,64970,18858,57,0,63,False
2400,4,12,Draven,Side.red,Lane.top_lane,15.0,7649,41809,7649,12,24256,2.25,12,18,10,412336,40364,289,2,43,True
2401,4,11,Khazix,Side.red,Lane.jungle,15.0,0,15127,0,9,15963,3.555555555555556,17,18,16,185199,39055,61,0,21,False
2402,14,4,Pantheon,Side.red,Lane.top_lane,7.0,2338,2470,2338,11,9941,1.3636363636363635,8,14,24,80697,25452,100,2,15,True
2403,4,1,Caitlyn,Side.blue,Lane.bot_lane,3.0,2411,2411,2411,6,11014,1.6666666666666667,7,12,6,103589,13708,174,0,11,False
2404,14,4,Pyke,Side.red,Lane.utility,13.0,1614,2913,1614,7,13496,2.7142857142857144,6,16,17,30162,26622,35,0,91,True
2405,12,4,Heimerdinger,Side.blue,Lane.mid_lane,9.0,2853,7623,2853,5,11329,2.4,3,15,27,141483,14280,176,1,35,False
2406,4,14,Akshan,Side.red,Lane.top_lane,2.0,0,968,0,0,7744,7.0,5,12,0,89890,8520,147,0,18,True
2407,4,14,Qiyana,Side.blue,Lane.mid_lane,3.0,657,9389,657,6,15946,4.333333333333333,23,16,21,141021,23000,173,0,21,False
2408,4,7,Jinx,Side.blue,Lane.bot_lane,16.0,12210,42953,12210,3,16354,9.666666666666666,13,16,20,246140,17194,217,3,25,True
2409,11,4,Ekko,Side.blue,Lane.jungle,6.0,2063,36131,2063,0,11332,13.0,7,15,19,198554,28864,27,2,29,True
2410,4,14,Thresh,Side.blue,Lane.utility,15.0,1226,1768,1226,1,6711,16.0,1,10,26,18999,7774,28,1,41,True
2411,11,4,Kayn,Side.blue,Lane.jungle,7.0,4584,41746,4584,1,15598,26.0,19,16,5,198300,20523,41,3,25,True
2412,4,12,Fiora,Side.red,Lane.top_lane,5.0,0,2469,0,8,12872,1.25,5,17,5,147310,39197,216,0,17,False
2413,14,12,Gwen,Side.red,Lane.top_lane,1.0,0,0,0,6,4648,0.5,2,9,2,39930,12730,82,0,11,False
2414,12,4,Jayce,Side.red,Lane.top_lane,2.0,2616,11687,2616,1,11075,7.0,5,14,4,127538,9714,172,0,16,True
2415,12,4,Aatrox,Side.red,Lane.top_lane,9.0,4634,14065,4634,3,12613,5.0,6,16,20,139828,36400,185,2,35,True
2416,14,11,Khazix,Side.blue,Lane.jungle,1.0,352,11762,352,7,8130,0.5714285714285714,3,12,6,106460,20997,42,0,13,False
2417,14,4,Nami,Side.blue,Lane.utility,18.0,1515,2885,1515,4,10108,6.0,6,15,21,21803,11048,14,0,96,True
2418,4,3,Yasuo,Side.red,Lane.bot_lane,8.0,4618,21779,4618,4,12881,4.0,8,15,29,161157,20869,167,3,19,True
2419,3,4,Draven,Side.blue,Lane.bot_lane,6.0,3307,13443,3307,2,11819,5.5,5,13,9,129089,11017,196,1,32,True
2420,4,12,Yone,Side.blue,Lane.mid_lane,2.0,687,3658,687,5,7505,0.4,0,13,6,95358,13258,175,0,17,False
2421,11,3,Karthus,Side.blue,Lane.jungle,7.0,272,26709,272,9,13624,1.6666666666666667,8,15,22,199393,26328,32,1,21,True
2422,4,12,Jayce,Side.red,Lane.top_lane,4.0,3367,7494,3367,13,15267,0.6923076923076923,5,16,11,180043,29036,198,1,32,False
2423,4,7,Jhin,Side.red,Lane.bot_lane,16.0,5794,13405,5794,5,14101,4.6,7,16,24,172771,22107,216,2,24,True
2424,4,11,Qiyana,Side.blue,Lane.jungle,4.0,0,8960,0,6,9777,1.5,5,13,15,146411,26535,23,0,33,False
2425,4,11,Poppy,Side.blue,Lane.jungle,13.0,1893,43378,1893,2,15291,10.0,7,18,58,231092,32720,41,2,41,True
2426,4,7,Xayah,Side.red,Lane.bot_lane,11.0,9674,32227,9674,6,15900,3.333333333333333,9,17,10,220845,23571,240,5,32,True
2427,14,4,Akshan,Side.blue,Lane.mid_lane,1.0,2269,2269,2269,10,10866,0.8,7,13,4,96265,19936,141,0,18,False
2428,4,3,Kaisa,Side.blue,Lane.bot_lane,14.0,16079,25764,16079,4,21834,9.5,24,17,20,226953,27401,218,5,24,True
2429,4,12,Sion,Side.red,Lane.top_lane,7.0,867,1895,867,7,8900,1.0,0,15,34,130237,34560,195,0,19,False
2430,14,4,Neeko,Side.blue,Lane.utility,9.0,5534,10394,5534,7,13238,2.857142857142857,11,16,29,75404,21702,38,2,93,True
2431,4,14,Lulu,Side.blue,Lane.utility,31.0,3488,5995,3488,5,10187,6.4,1,14,44,23334,15675,13,0,56,True
2432,4,12,Graves,Side.blue,Lane.mid_lane,10.0,5387,7505,5387,4,10235,2.75,1,14,8,114692,12978,182,2,16,True
2433,14,4,Yasuo,Side.blue,Lane.mid_lane,4.0,146,2730,146,7,7088,1.0,3,11,8,75811,14578,129,0,13,False
2434,4,3,Tristana,Side.blue,Lane.bot_lane,5.0,3869,8820,3869,12,14277,1.5,13,15,7,163415,26881,181,1,17,False
2435,4,7,Ezreal,Side.red,Lane.bot_lane,3.0,610,6513,610,5,6391,0.8,1,11,0,62911,13605,122,0,19,True
2436,4,7,Jhin,Side.blue,Lane.bot_lane,9.0,4252,4397,4252,9,11483,1.6666666666666667,6,13,22,142792,19799,186,1,11,False
2437,4,14,Lulu,Side.red,Lane.utility,8.0,0,606,0,4,7674,2.25,1,11,19,9062,7833,26,0,75,True
2438,14,4,Karma,Side.red,Lane.utility,17.0,1818,4994,1818,4,8191,4.75,2,12,20,18223,14162,8,1,52,True
2439,4,7,MissFortune,Side.blue,Lane.bot_lane,8.0,6384,9854,6384,2,11417,6.0,4,14,5,107335,8481,221,2,28,True
2440,14,4,Neeko,Side.blue,Lane.utility,3.0,1550,1550,1550,13,8258,0.5384615384615384,4,11,26,31395,20793,31,0,54,False
2441,4,1,Twitch,Side.red,Lane.bot_lane,4.0,2461,9439,2461,10,10033,0.8,4,14,7,106693,21738,150,1,16,True
2442,4,7,Ezreal,Side.blue,Lane.bot_lane,6.0,7891,13002,7891,3,11305,3.333333333333333,4,14,7,149516,16735,184,5,25,True
2443,12,14,Gwen,Side.red,Lane.top_lane,1.0,241,241,241,7,5437,0.2857142857142857,1,10,2,49505,17108,100,0,9,False
2444,11,4,Qiyana,Side.red,Lane.jungle,10.0,0,30456,0,5,17409,5.8,19,17,30,215010,38157,32,0,84,True
2445,4,12,Veigar,Side.red,Lane.mid_lane,3.0,302,1013,302,7,8395,0.7142857142857143,2,12,15,96215,16572,168,0,11,False
2446,4,11,Evelynn,Side.blue,Lane.jungle,5.0,0,5768,0,6,10330,1.5,4,14,11,141057,23832,39,0,17,False
2447,4,12,TwistedFate,Side.red,Lane.mid_lane,8.0,1112,1288,1112,0,7777,11.0,3,11,17,75958,6509,142,0,9,True
2448,4,14,Pyke,Side.red,Lane.utility,15.0,567,6243,567,11,12423,1.9090909090909087,6,14,31,37074,26809,62,0,159,False
2449,4,14,Blitzcrank,Side.blue,Lane.utility,14.0,628,1010,628,3,8962,6.333333333333333,5,13,51,28796,23631,32,1,59,False
2450,4,14,Irelia,Side.red,Lane.mid_lane,3.0,94,4918,94,9,8818,0.8888888888888888,5,12,12,80082,22105,153,0,16,False
2451,4,14,Akshan,Side.red,Lane.top_lane,10.0,3832,14176,3832,6,14031,3.0,8,16,4,127182,21014,147,1,24,True
2452,4,12,Ornn,Side.blue,Lane.top_lane,14.0,3067,8337,3067,8,11154,2.0,2,16,44,105176,49618,144,1,24,False
2453,12,14,Camille,Side.red,Lane.top_lane,4.0,11449,18771,11449,1,12762,12.0,8,16,17,140145,22712,190,5,19,True
2454,11,4,Rengar,Side.red,Lane.jungle,4.0,0,7960,0,9,9281,1.1111111111111112,6,12,6,107488,27928,33,0,30,False
2455,4,11,Rengar,Side.blue,Lane.jungle,11.0,1819,34314,1819,8,15890,3.125,14,18,25,202600,41365,25,2,41,True
2456,4,12,Ziggs,Side.blue,Lane.bot_lane,11.0,13338,21080,13338,6,12229,2.5,4,14,18,166906,13450,214,2,33,True
2457,4,11,Qiyana,Side.blue,Lane.jungle,12.0,2193,14274,2193,9,15333,2.555555555555556,11,16,22,133329,29859,28,0,15,True
2458,4,12,Ziggs,Side.red,Lane.bot_lane,14.0,29301,29301,29301,3,9977,5.333333333333333,2,13,14,132397,9326,146,7,22,True
2459,6,12,TahmKench,Side.blue,Lane.top_lane,6.0,1293,3657,1293,1,8619,8.0,2,14,24,77758,22826,137,0,9,True
